BCN,Extension,BudgetCenter,Year,Month,Model,POC,SerialNumber,Type,BeginRead,EndRead,Volume,Credits,Debits,UncollectedReason,Source,Comments,Date,ConnectedStatus,Reason
7166976,1,S178,2019,December,,,XKP543169,TotalColorImpressions,53051,53511,460,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP540675,TotalBlackImpressions,849701,849701,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP540675,TotalColorImpressions,74608,74608,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP539889,TotalBlackImpressions,621521,621521,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP539889,TotalColorImpressions,141821,141821,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP541384,TotalBlackImpressions,765877,939013,173136,,,,Tactical,High volume confirmed in DDCL 11/21,43785.4065,,
7166976,1,S178,2019,December,,,XKP541384,TotalColorImpressions,65592,75245,9653,,,,Tactical,High volume confirmed in DDCL 11/21,43785.4065,,
7166976,1,S178,2019,December,,,XKP533873,TotalColorImpressions,105138,105138,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP534352,TotalBlackImpressions,695527,701862,6335,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP534352,TotalColorImpressions,22478,23296,818,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP527814,TotalBlackImpressions,1232108,1232108,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP527814,TotalColorImpressions,251359,251359,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP533924,TotalBlackImpressions,358336,358336,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP533924,TotalColorImpressions,19121,19121,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP533959,TotalBlackImpressions,293470,293470,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP534382,TotalBlackImpressions,950400,950400,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP533959,TotalColorImpressions,12424,12424,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP533786,TotalColorImpressions,20803,22434,1631,,,,Tactical,High volume confirmed in DDCL 11/21,43785.41601,,
7166976,1,S178,2019,December,,,XKP534382,TotalColorImpressions,192948,192948,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP533743,TotalBlackImpressions,943029,953848,10819,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP533743,TotalColorImpressions,47317,47460,143,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP535618,TotalBlackImpressions,461745,461745,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP535618,TotalColorImpressions,42515,42515,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP537146,TotalBlackImpressions,215539,215539,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP537146,TotalColorImpressions,220489,220489,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,VMA559034,TotalBlackImpressions,93194,93194,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,VMA558736,TotalBlackImpressions,44104,44104,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,VMA558092,TotalBlackImpressions,11174,11174,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,VMA559033,TotalBlackImpressions,47281,47281,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,VMA558125,TotalBlackImpressions,42264,42264,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,VMA558120,TotalBlackImpressions,42441,42441,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,VMA558052,TotalBlackImpressions,9511,9511,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,VMA558767,TotalBlackImpressions,89956,89956,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,VMA559291,TotalImpressions,48667,48667,0,,,"Not in use, confirmed in System",,Zero volume confirmed in DDCL 11/21,43785.38722,,
7166976,1,S178,2019,December,,,VMA558093,TotalBlackImpressions,56772,56772,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,VMA558141,TotalBlackImpressions,47660,47660,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,VMA558186,TotalBlackImpressions,81142,81142,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,VMA558783,TotalBlackImpressions,25181,25181,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,VMA558733,TotalBlackImpressions,28101,28101,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP552768,TotalBlackImpressions,1064078,1064078,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP552768,TotalColorImpressions,88987,88987,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP548116,TotalBlackImpressions,1039112,1051605,12493,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP548116,TotalColorImpressions,116367,119538,3171,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP548073,TotalBlackImpressions,1093485,1102577,9092,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP537175,TotalBlackImpressions,463949,463949,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP537175,TotalColorImpressions,58763,58763,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP536964,TotalBlackImpressions,339421,339421,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP536964,TotalColorImpressions,107669,107669,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP536981,TotalBlackImpressions,1156831,1156831,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP536981,TotalColorImpressions,158249,158249,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP537284,TotalBlackImpressions,429892,429892,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP537284,TotalColorImpressions,75912,75912,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP535973,TotalBlackImpressions,605289,605289,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP535973,TotalColorImpressions,93685,93685,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP535429,TotalBlackImpressions,390756,406854,16098,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP535429,TotalColorImpressions,82587,87810,5223,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP537168,TotalBlackImpressions,1264373,1264373,0,,,"Not in use, confirmed in System",,Zero volume confirmed in DDCL 11/21,43790,,
7166976,1,S178,2019,December,,,XKP537168,TotalColorImpressions,100567,100567,0,,,"Not in use, confirmed in System",,Zero volume confirmed in DDCL 11/21,43790,,
7166976,1,S178,2019,December,,,XKP537257,TotalBlackImpressions,1025146,1037799,12653,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP557576,TotalBlackImpressions,856250,867063,10813,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP557576,TotalColorImpressions,101159,102940,1781,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP557965,TotalBlackImpressions,316696,316696,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP557965,TotalColorImpressions,23730,23730,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP541347,TotalBlackImpressions,518528,518528,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP540646,TotalBlackImpressions,393702,393702,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP540646,TotalColorImpressions,79012,79012,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP543054,TotalBlackImpressions,1391310,1403049,11739,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP543054,TotalColorImpressions,363317,367765,4448,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP541151,TotalBlackImpressions,970306,970306,0,,,"Not in use, confirmed in System",,Zero volume confirmed in DDCL 11/21,43790,,
7166976,1,S178,2019,December,,,XKP541151,TotalColorImpressions,137886,138538,652,,,,DDCL,,43790,,
7166976,1,S178,2019,December,,,XKP541156,TotalBlackImpressions,1220755,1220755,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP541156,TotalColorImpressions,430006,430006,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP535887,TotalColorImpressions,55899,55899,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP543348,TotalBlackImpressions,1050390,1060465,10075,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP543348,TotalColorImpressions,307666,310018,2352,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP543183,TotalBlackImpressions,219911,219911,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP543183,TotalColorImpressions,17625,17625,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP543193,TotalBlackImpressions,523047,523047,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP543193,TotalColorImpressions,24567,24567,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP537085,TotalColorImpressions,97018,97018,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP536448,TotalBlackImpressions,532405,532405,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP536448,TotalColorImpressions,29605,29605,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP536445,TotalBlackImpressions,1014433,1014433,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP536305,TotalBlackImpressions,586047,586047,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP536305,TotalColorImpressions,41262,41262,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP536445,TotalColorImpressions,105913,105913,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP536301,TotalBlackImpressions,890083,896585,6502,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP536301,TotalColorImpressions,235248,240675,5427,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP557809,TotalBlackImpressions,736279,736279,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP557809,TotalColorImpressions,98234,98234,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP557245,TotalBlackImpressions,259007,259007,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP557245,TotalColorImpressions,58021,58021,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP549575,TotalBlackImpressions,931389,939920,8531,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP549575,TotalColorImpressions,145800,149183,3383,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP551994,TotalBlackImpressions,822733,822733,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP551994,TotalColorImpressions,183158,183158,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP533950,TotalBlackImpressions,986669,1002609,15940,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP533950,TotalColorImpressions,261117,272375,11258,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP534373,TotalColorImpressions,214264,214264,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP534373,TotalBlackImpressions,845158,845158,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP539518,TotalBlackImpressions,685094,685094,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP539518,TotalColorImpressions,142611,142611,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKK404127,TotalBlackImpressions,1107071,1107071,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKK404127,TotalColorImpressions,169037,169037,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP537694,TotalBlackImpressions,1210914,1221189,10275,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP537694,TotalColorImpressions,45184,45936,752,,,,MBR/XSM/XRM,,43796,,
7166976,1,S178,2019,December,,,XKP539369,TotalBlackImpressions,1333438,1333438,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP539369,TotalColorImpressions,141043,141043,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP537204,TotalBlackImpressions,647493,647493,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP540762,TotalBlackImpressions,1321829,1321829,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP540762,TotalColorImpressions,234889,234889,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP541025,TotalBlackImpressions,598110,598110,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP541025,TotalColorImpressions,148815,148815,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP539120,TotalBlackImpressions,461975,461975,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP539120,TotalColorImpressions,99151,99151,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
7166976,1,S178,2019,December,,,XKP535587,TotalBlackImpressions,477139,477139,0,,,No POC available,,Not in sources / IMP1 active / No POC available 11/27,43796,,
